video_id,author,comment,like_count,date,topic,year,normalization,tokenizing,stopword,stemming,category
28Eo_Xm8LYg,@jatimarkage1074,itu kan npk grower kalau ditempatku adanya npk mutiara gimana pak seandainya dicampur em bakterinya apakah mati jg,1,2021-04-01T17:12:45Z,pemupukan,2021,itu kan npk grower kalau ditempatku adanya npk mutiara gimana pak seandainya dicampur em bakterinya apakah mati jg,"itu, kan, npk, grower, kalau, ditempatku, adanya, npk, mutiara, gimana, pak, seandainya, dicampur, em, bakterinya, apakah, mati, jg","npk, grower, ditempatku, npk, mutiara, gimana, seandainya, dicampur, em, bakterinya, mati, jg","npk, grower, tempat, npk, mutiara, gimana, anda, campur, em, bakteri, mati, jg","dampak pupuk ke tanaman, konflik pupuk kimia organik"
28Eo_Xm8LYg,@MuhammadYusuf-em1xi,pak jika anfush nya kita campur dgn poc cair yang organik bagaimana pak apakah tricodermanya mati juga,0,2021-03-31T11:21:18Z,pemupukan,2021,pak jika anfush nya kita campur dgn poc cair yang organik bagaimana pak apakah tricodermanya mati juga,"pak, jika, anfush, nya, kita, campur, dgn, poc, cair, yang, organik, bagaimana, pak, apakah, tricodermanya, mati, juga","anfush, nya, campur, dgn, poc, cair, organik, tricodermanya, mati","anfush, , campur, dgn, poc, cair, organik, tricoderma, mati","dampak pupuk ke tanaman, konflik pupuk kimia organik"
28Eo_Xm8LYg,@massolmed4739,pak mau tanya kalo di campur kan em nya matitapi kalo di semprotkan yang tanahnya sudah ada pupuk kimia nya apa mati atau tidak terima kasih,1,2021-03-31T05:52:51Z,pemupukan,2021,pak mau tanya kalo di campur kan em nya matitapi kalo di semprotkan yang tanahnya sudah ada pupuk kimia nya apa mati atau tidak terima kasih,"pak, mau, tanya, kalo, di, campur, kan, em, nya, matitapi, kalo, di, semprotkan, yang, tanahnya, sudah, ada, pupuk, kimia, nya, apa, mati, atau, tidak, terima, kasih","kalo, campur, em, nya, matitapi, kalo, semprotkan, tanahnya, pupuk, kimia, nya, mati, terima, kasih","kalo, campur, em, , matitapi, kalo, semprot, tanah, pupuk, kimia, , mati, terima, kasih","dampak pupuk ke tanaman, dosis dan waktu pupuk, konflik pupuk kimia organik"
28Eo_Xm8LYg,@tiokurniawanprasetio1469,klo mencampur em dicampur dengan insek furadan untuk pengomposan media tanam mati ga bakterinya solanya banyak kutu dimetanya,1,2021-03-30T16:41:53Z,pemupukan,2021,klo mencampur em dicampur dengan insek furadan untuk pengomposan media tanam mati ga bakterinya solanya banyak kutu dimetanya,"klo, mencampur, em, dicampur, dengan, insek, furadan, untuk, pengomposan, media, tanam, mati, ga, bakterinya, solanya, banyak, kutu, dimetanya","klo, mencampur, em, dicampur, insek, furadan, pengomposan, media, tanam, mati, ga, bakterinya, solanya, kutu, dimetanya","klo, campur, em, campur, insek, furadan, kompos, media, tanam, mati, ga, bakteri, sola, kutu, meta",dampak pupuk ke tanaman
28Eo_Xm8LYg,@bambangnugroho9168,saya buat poc menggunakan telur minuman free biotik msg air kelapa molase plus npk grower ko bisa subur tanaman ku mohon petunjuknya tksh,1,2021-03-30T13:45:21Z,pemupukan,2021,saya buat poc menggunakan telur minuman free biotik msg air kelapa molase plus npk grower ko bisa subur tanaman ku mohon petunjuknya tksh,"saya, buat, poc, menggunakan, telur, minuman, free, biotik, msg, air, kelapa, molase, plus, npk, grower, ko, bisa, subur, tanaman, ku, mohon, petunjuknya, tksh","poc, telur, minuman, free, biotik, msg, air, kelapa, molase, plus, npk, grower, ko, subur, tanaman, ku, mohon, petunjuknya, tksh","poc, telur, minum, free, biotik, msg, air, lapa, molase, plus, npk, grower, ko, subur, tanam, ku, mohon, tunjuk, tksh","dampak pupuk ke tanaman, konflik pupuk kimia organik"
28Eo_Xm8LYg,@erikjunaidi01,vonis jangan dicampur soal em belum bisa disimpulkan karena beda sangat jauh xlipat beda konsentrasi belum tentu juga jika pakai dosis mikroba nya mati menunggu video lanjutan pengamatan ulang,1,2021-03-30T07:36:29Z,pemupukan,2021,vonis jangan dicampur soal em belum bisa disimpulkan karena beda sangat jauh xlipat beda konsentrasi belum tentu juga jika pakai dosis mikroba nya mati menunggu video lanjutan pengamatan ulang,"vonis, jangan, dicampur, soal, em, belum, bisa, disimpulkan, karena, beda, sangat, jauh, xlipat, beda, konsentrasi, belum, tentu, juga, jika, pakai, dosis, mikroba, nya, mati, menunggu, video, lanjutan, pengamatan, ulang","vonis, dicampur, em, disimpulkan, beda, xlipat, beda, konsentrasi, pakai, dosis, mikroba, nya, mati, menunggu, video, lanjutan, pengamatan, ulang","vonis, campur, em, simpul, beda, xlipat, beda, konsentrasi, pakai, dosis, mikroba, , mati, tunggu, video, lanjut, amat, ulang","dampak pupuk ke tanaman, dosis dan waktu pupuk"
28Eo_Xm8LYg,@zahermanzaherman8988,bagimana kalau permentasi kohe di campur dengan kurater racun tanah apakah mikroba yg tercipta bisa mati,1,2021-03-29T23:59:55Z,pemupukan,2021,bagimana kalau permentasi kohe di campur dengan kurater racun tanah apakah mikroba yg tercipta bisa mati,"bagimana, kalau, permentasi, kohe, di, campur, dengan, kurater, racun, tanah, apakah, mikroba, yg, tercipta, bisa, mati","bagimana, permentasi, kohe, campur, kurater, racun, tanah, mikroba, yg, tercipta, mati","bagimana, tas, kohe, campur, kurater, racun, tanah, mikroba, yg, cipta, mati",dampak pupuk ke tanaman
28Eo_Xm8LYg,@senimanberkebun5804,waaaahh maaantap niih mas tolong buatin vidio em vs insek organik misal rendaman tembakau apa kah bakteri akan mati juga saya tunggu vidionya ya mass,1,2021-03-29T23:45:54Z,pemupukan,2021,waaaahh maaantap niih mas tolong buatin vidio em vs insek organik misal rendaman tembakau apa kah bakteri akan mati juga saya tunggu vidionya ya mass,"waaaahh, maaantap, niih, mas, tolong, buatin, vidio, em, vs, insek, organik, misal, rendaman, tembakau, apa, kah, bakteri, akan, mati, juga, saya, tunggu, vidionya, ya, mass","waaaahh, maaantap, niih, mas, tolong, buatin, vidio, em, vs, insek, organik, rendaman, tembakau, kah, bakteri, mati, tunggu, vidionya, ya, mass","waaaahh, maaantap, niih, mas, tolong, buatin, vidio, em, vs, insek, organik, rendam, tembakau, kah, bakteri, mati, tunggu, vidio, ya, mass","dampak pupuk ke tanaman, konflik pupuk kimia organik"
28Eo_Xm8LYg,@imajawai6696,bagai mana sama insex atau fungi hidup apa mati bakterinya pak bos,1,2021-03-29T22:03:41Z,pemupukan,2021,bagai mana sama insex atau fungi hidup apa mati bakterinya pak bos,"bagai, mana, sama, insex, atau, fungi, hidup, apa, mati, bakterinya, pak, bos","insex, fungi, hidup, mati, bakterinya, bos","insex, fungi, hidup, mati, bakteri, bos",dampak pupuk ke tanaman
28Eo_Xm8LYg,@rimba69,kalau di campur dgn fungi dan pupuk semprot daut apakah sama tidak mati,1,2021-03-29T10:00:57Z,pemupukan,2021,kalau di campur dgn fungi dan pupuk semprot daut apakah sama tidak mati,"kalau, di, campur, dgn, fungi, dan, pupuk, semprot, daut, apakah, sama, tidak, mati","campur, dgn, fungi, pupuk, semprot, daut, mati","campur, dgn, fungi, pupuk, semprot, daut, mati","dampak pupuk ke tanaman, dosis dan waktu pupuk"
