video_id,author,comment,like_count,date,topic,year,normalization,tokenizing,stopword,stemming,category
y5B5sxJYEOI,@yudhasaputra1699,anda tau harga jualnya anda tau apa,0,2023-10-22T19:53:18Z,hidroponik,2023,anda tau harga jualnya anda tau apa,"anda, tau, harga, jualnya, anda, tau, apa","tau, harga, jualnya, tau","tau, harga, jual, tau",biaya awal hidroponik
y5B5sxJYEOI,@aleeabraham8468,setelah di terapkan ternyata harga ternak nya murah tapi daging masih mahal peternak rugi ternak murah konsumennya sulit daging nya mahal sekali lagi mafia nya yg kaya,5,2023-10-22T14:30:26Z,hidroponik,2023,setelah di terapkan ternyata harga ternak nya murah tapi daging masih mahal peternak rugi ternak murah konsumennya sulit daging nya mahal sekali lagi mafia nya yg kaya,"setelah, di, terapkan, ternyata, harga, ternak, nya, murah, tapi, daging, masih, mahal, peternak, rugi, ternak, murah, konsumennya, sulit, daging, nya, mahal, sekali, lagi, mafia, nya, yg, kaya","terapkan, harga, ternak, nya, murah, daging, mahal, peternak, rugi, ternak, murah, konsumennya, sulit, daging, nya, mahal, mafia, nya, yg, kaya","terap, harga, ternak, , murah, daging, mahal, ternak, rugi, ternak, murah, konsumen, sulit, daging, , mahal, mafia, , yg, kaya","biaya awal hidroponik, kompleksitas perawatan"
y5B5sxJYEOI,@wuminglaros3068,kate biaya piro,0,2023-10-22T14:13:53Z,hidroponik,2023,kate biaya piro,"kate, biaya, piro","kate, biaya, piro","kate, biaya, piro",biaya awal hidroponik
y5B5sxJYEOI,@morowalipinggiran4589,kalau di di indo harga jagung kg se ekor sapi bisa makan kg rumput perhari kira kira imbang gk kalau piara sapi tahun,2,2023-10-22T10:38:12Z,hidroponik,2023,kalau di di indo harga jagung kg se ekor sapi bisa makan kg rumput perhari kira kira imbang gk kalau piara sapi tahun,"kalau, di, di, indo, harga, jagung, kg, se, ekor, sapi, bisa, makan, kg, rumput, perhari, kira, kira, imbang, gk, kalau, piara, sapi, tahun","indo, harga, jagung, kg, ekor, sapi, makan, kg, rumput, perhari, imbang, gk, piara, sapi","indo, harga, jagung, kg, ekor, sapi, makan, kg, rumput, hari, imbang, gk, piara, sapi",biaya awal hidroponik
y5B5sxJYEOI,@ronimahmud5244,walahh malah mahal itu,0,2023-10-22T08:52:44Z,hidroponik,2023,walahh malah mahal itu,"walahh, malah, mahal, itu","walahh, mahal","walahh, mahal",biaya awal hidroponik
y5B5sxJYEOI,@akatsukiinvasion2033,ini efektif tapi tidak cocok di indonesia karena memakan biaya dan jika di makan setiap hari harus beli benih jagung dan juga semai bibit yang tidak langsung tumbuh,0,2023-10-21T15:51:43Z,hidroponik,2023,ini efektif tapi tidak cocok di indonesia karena memakan biaya dan jika di makan setiap hari harus beli benih jagung dan juga semai bibit yang tidak langsung tumbuh,"ini, efektif, tapi, tidak, cocok, di, indonesia, karena, memakan, biaya, dan, jika, di, makan, setiap, hari, harus, beli, benih, jagung, dan, juga, semai, bibit, yang, tidak, langsung, tumbuh","efektif, cocok, indonesia, memakan, biaya, makan, beli, benih, jagung, semai, bibit, langsung, tumbuh","efektif, cocok, indonesia, makan, biaya, makan, beli, benih, jagung, semai, bibit, langsung, tumbuh","biaya awal hidroponik, kompleksitas perawatan"
y5B5sxJYEOI,@dhanieavriil3624,tdak sepadan dgn harga daging binatang ternak di indonesia,0,2023-10-21T10:18:59Z,hidroponik,2023,tdak sepadan dgn harga daging binatang ternak di indonesia,"tdak, sepadan, dgn, harga, daging, binatang, ternak, di, indonesia","tdak, sepadan, dgn, harga, daging, binatang, ternak, indonesia","tdak, padan, dgn, harga, daging, binatang, ternak, indonesia",biaya awal hidroponik
y5B5sxJYEOI,@robertsuryobawono6420,modal bibit jagung ges butuh berapa kg aja per hari ga sumbut ges ngarit geratis,0,2023-10-21T00:40:46Z,hidroponik,2023,modal bibit jagung ges butuh berapa kg aja per hari ga sumbut ges ngarit geratis,"modal, bibit, jagung, ges, butuh, berapa, kg, aja, per, hari, ga, sumbut, ges, ngarit, geratis","modal, bibit, jagung, ges, butuh, kg, aja, ga, sumbut, ges, ngarit, geratis","modal, bibit, jagung, ges, butuh, kg, aja, ga, sumbut, ges, arit, gerat","biaya awal hidroponik, kompleksitas perawatan"
y5B5sxJYEOI,@yociyoca9508,hrg jagung lebih mahal oe coba dihitung lagi,0,2023-10-20T22:18:14Z,hidroponik,2023,hrg jagung lebih mahal oe coba dihitung lagi,"hrg, jagung, lebih, mahal, oe, coba, dihitung, lagi","hrg, jagung, mahal, oe, coba, dihitung","hrg, jagung, mahal, oe, coba, hitung","biaya awal hidroponik, minat hidroponik"
y5B5sxJYEOI,@fierydwicahyo3339,bibit jagung mahal,5,2023-10-18T14:22:02Z,hidroponik,2023,bibit jagung mahal,"bibit, jagung, mahal","bibit, jagung, mahal","bibit, jagung, mahal","biaya awal hidroponik, kompleksitas perawatan"
zOKZCuwjWi8,@lismawati5186,bli dimana dan berapa harga set perangkat tanam hidroponiknya,1,2025-09-26T08:24:42Z,hidroponik,2025,bli dimana dan berapa harga set perangkat tanam hidroponiknya,"bli, dimana, dan, berapa, harga, set, perangkat, tanam, hidroponiknya","bli, dimana, harga, set, perangkat, tanam, hidroponiknya","bli, mana, harga, set, perangkat, tanam, hidroponik","biaya awal hidroponik, kompleksitas perawatan"
zOKZCuwjWi8,@soibahsoibah4008,kerreennnn mas q disingapore sllu cba tpi ggal karena gak tau hrus beli alat e dmana,1,2025-09-24T02:46:02Z,hidroponik,2025,kerreennnn mas q disingapore sllu cba tpi ggal karena gak tau hrus beli alat e dmana,"kerreennnn, mas, q, disingapore, sllu, cba, tpi, ggal, karena, gak, tau, hrus, beli, alat, e, dmana","kerreennnn, mas, q, disingapore, sllu, cba, tpi, ggal, gak, tau, hrus, beli, alat, e, dmana","rreennnn, mas, q, singapore, sllu, cba, tpi, ggal, gak, tau, hrus, beli, alat, e, dmana",biaya awal hidroponik
zOKZCuwjWi8,@SitiKusriana-g7u,apakah setiap penanaman harus selalu diketahui ph air nya bagaimana jk ga memiliki alat pengukur ph,1,2025-08-10T08:14:46Z,hidroponik,2025,apakah setiap penanaman harus selalu diketahui ph air nya bagaimana jk ga memiliki alat pengukur ph,"apakah, setiap, penanaman, harus, selalu, diketahui, ph, air, nya, bagaimana, jk, ga, memiliki, alat, pengukur, ph","penanaman, ph, air, nya, jk, ga, memiliki, alat, pengukur, ph","tanam, ph, air, , jk, ga, milik, alat, ukur, ph","biaya awal hidroponik, kompleksitas perawatan"
zOKZCuwjWi8,@anangteguhprasetya364,ada pupuk yg lebih murah,0,2025-08-05T03:22:39Z,hidroponik,2025,ada pupuk yg lebih murah,"ada, pupuk, yg, lebih, murah","pupuk, yg, murah","pupuk, yg, murah",biaya awal hidroponik
zOKZCuwjWi8,@NurhasanahMahardi,sy punya lahan are di lantai semoga bisa di mana kita beli alat dan baslhannya,1,2025-06-16T03:52:24Z,hidroponik,2025,sy punya lahan are di lantai semoga bisa di mana kita beli alat dan baslhannya,"sy, punya, lahan, are, di, lantai, semoga, bisa, di, mana, kita, beli, alat, dan, baslhannya","sy, lahan, are, lantai, semoga, beli, alat, baslhannya","sy, lahan, are, lantai, moga, beli, alat, baslhan",biaya awal hidroponik
zOKZCuwjWi8,@olivepopeye2025,maaf mau tanya apakah mas juga jual alat hidroponik,0,2025-05-31T12:33:23Z,hidroponik,2025,maaf mau tanya apakah mas juga jual alat hidroponik,"maaf, mau, tanya, apakah, mas, juga, jual, alat, hidroponik","maaf, mas, jual, alat, hidroponik","maaf, mas, jual, alat, hidroponik",biaya awal hidroponik
zOKZCuwjWi8,@Lana-3-1,mas nama alat dan bahannya apa aja biar makin mudah mencarinya,1,2025-04-30T15:24:37Z,hidroponik,2025,mas nama alat dan bahannya apa aja biar makin mudah mencarinya,"mas, nama, alat, dan, bahannya, apa, aja, biar, makin, mudah, mencarinya","mas, nama, alat, bahannya, aja, biar, mudah, mencarinya","mas, nama, alat, bahan, aja, biar, mudah, cari","biaya awal hidroponik, keuntungan hidroponik, kompleksitas perawatan"
zOKZCuwjWi8,@qorinaqorin2905,td pupuk nutrisinya apa nama nya bang belinya dmna alat itu jg pupuknya terima kasih,1,2025-04-20T04:32:22Z,hidroponik,2025,td pupuk nutrisinya apa nama nya bang belinya dmna alat itu jg pupuknya terima kasih,"td, pupuk, nutrisinya, apa, nama, nya, bang, belinya, dmna, alat, itu, jg, pupuknya, terima, kasih","td, pupuk, nutrisinya, nama, nya, bang, belinya, dmna, alat, jg, pupuknya, terima, kasih","td, pupuk, nutrisi, nama, , bang, beli, dmna, alat, jg, pupuk, terima, kasih",biaya awal hidroponik
zOKZCuwjWi8,@LiliCharli-i5g,kalo ada alat prakteknya satu paket brpa harganya n pesen ke mana,1,2025-04-14T06:28:06Z,hidroponik,2025,kalo ada alat prakteknya satu paket brpa harganya n pesen ke mana,"kalo, ada, alat, prakteknya, satu, paket, brpa, harganya, n, pesen, ke, mana","kalo, alat, prakteknya, paket, brpa, harganya, n, pesen","kalo, alat, praktek, paket, brpa, harga, n, sen",biaya awal hidroponik
